agenda_name,agenda_section,agenda_sub_section,agenda_full_name,link_url,link_text,title,authors,author_organizations,published_year,date
Aligning what?,Multi-agent first,,Multi-agent first / Aligning what?,https://www.alignmentforum.org/posts/5tYTKX4pNpiG4vzYg/towards-a-scale-free-theory-of-intelligent-agency,Towards a Scale-Free Theory of Intelligent Agency,Towards a scale-free theory of intelligent agency,Richard Ngo,Independent,2025,2025-03-21
Aligning what?,Multi-agent first,,Multi-agent first / Aligning what?,https://chrislakin.blog/p/alignment-first-intelligence-later,"Alignment first, intelligence later","Alignment first, intelligence later",Chris Lakin,Softmax,2025,2025-03-30
Aligning what?,Multi-agent first,,Multi-agent first / Aligning what?,https://www.anthropic.com/research/end-subset-conversations,End A Subset Of Conversations,Claude Opus 4 and 4.1 can now end a rare subset of conversations,,Anthropic,2025,2025-08-15
Aligning what?,Multi-agent first,,Multi-agent first / Aligning what?,https://www.full-stack-alignment.ai,Full-Stack Alignment,Full-Stack Alignment: Co-Aligning AI and Institutions with Thick Models of Value,,Meaning Alignment Institute,,
Aligning what?,Multi-agent first,,Multi-agent first / Aligning what?,https://docs.google.com/document/d/1cKbqYSGspfJavXvnhsp3mAuxHh08rNbP7tzYieqLiXw/edit?tab=t.0%20,On Eudaimonia and Optimization,On Eudaimonia and Optimization,,,,
Aligning what?,Multi-agent first,,Multi-agent first / Aligning what?,https://arxiv.org/abs/2501.17755,AI Governance through Markets,,,,,
Aligning what?,Multi-agent first,,Multi-agent first / Aligning what?,https://www.pnas.org/doi/abs/10.1073/pnas.2319948121,Collective cooperative intelligence,Collective cooperative intelligence,"Wolfram Barfuss, Jessica Flack, Chaitanya S. Gokhale, Lewis Hammond, Christian Hilbe, Edward Hughes, Joel Z. Leibo, Tom Lenaerts, Naomi Leonard, Simon Levin, Udari Madhushani Sehwag, Alex McAvoy, Janusz M. Meylahn, Fernando P. Santos","University of Bonn, Santa Fe Institute, Max Planck Institute for Evolutionary Biology, University of Oxford, Google DeepMind, Université Libre de Bruxelles, Princeton University, Stanford University, UNC Chapel Hill, University of Twente, University of Amsterdam",2025,2025-06-16
Aligning what?,Multi-agent first,,Multi-agent first / Aligning what?,https://www.lesswrong.com/posts/JjYu75q3hEMBgtvr8/multipolar-ai-is-underrated,Multipolar AI is Underrated,Multipolar AI is Underrated,Allison Duettmann,Foresight Institute,2025,2025-05-17
Aligning what?,Multi-agent first,,Multi-agent first / Aligning what?,https://www.lesswrong.com/posts/tQ9vWm4b57HFqbaRj/what-if-not-agency,"What, if not agency?",Unknown - Content Unavailable (429 Error),,,,
Aligning what?,Multi-agent first,,Multi-agent first / Aligning what?,https://equilibria1.substack.com/p/the-evolution-of-agency-a-research,A Phylogeny of Agents,A Phylogeny of Agents,Equilibria,Equilibria Network,2025,2025-08-15
Aligning what?,Multi-agent first,,Multi-agent first / Aligning what?,https://themultiplicity.ai/blog/thesis,"The Multiplicity Thesis, Collective Intelligence, and Morality","The Multiplicity Thesis, Collective Intelligence, and Morality",Andrew Critch,theMultiplicity.ai,2025,2025-11-07
Aligning what?,Multi-agent first,,Multi-agent first / Aligning what?,https://www.alignmentforum.org/posts/xud7Mti9jS4tbWqQE/hierarchical-agency-a-missing-piece-in-ai-alignment,Hierarchical Alignment,Hierarchical Agency: A Missing Piece in AI Alignment,Jan_Kulveit,Alignment of Complex Systems Research Group,2024,2024-11-27
Aligning what?,Multi-agent first,,Multi-agent first / Aligning what?,https://a16z.simplecast.com/episodes/emmett-shear-on-building-ai-that-actually-cares-beyond-control-and-steering-TRwfxH0r,Emmett Shear on Building AI That Actually Cares: Beyond Control and Steering,Emmett Shear on Building AI That Actually Cares: Beyond Control and Steering,"Emmett Shear, Erik Torenberg, Séb Krier","Softmax, a16z",2025,2025-11-17
AGI metrics,Evals,,Evals / AGI metrics,https://arxiv.org/abs/2503.17354,HCAST: Human-Calibrated Autonomy Software Tasks,HCAST: Human-Calibrated Autonomy Software Tasks,"David Rein, Joel Becker, Amy Deng, Seraphina Nix, Chris Canal, Daniel O'Connel, Pip Arnott, Ryan Bloom, Thomas Broadley, Katharyn Garcia, Brian Goodrich, Max Hasin, Sami Jawhar, Megan Kinniment, Thomas Kwa, Aron Lajko, Nate Rush, Lucas Jun Koba Sato, Sydney Von Arx, Ben West, Lawrence Chan, Elizabeth Barnes",,2025,2025-03-21
AGI metrics,Evals,,Evals / AGI metrics,https://arxiv.org/pdf/2510.18212,A Definition of AGI,A Definition of AGI,"Dan Hendrycks, Dawn Song, Christian Szegedy, Honglak Lee, Yarin Gal, Erik Brynjolfsson, Sharon Li, Andy Zou, Lionel Levine, Bo Han, Jie Fu, Ziwei Liu, Jinwoo Shin, Kimin Lee, Mantas Mazeika, Long Phan, George Ingebretsen, Adam Khoja, Cihang Xie, Olawale Salaudeen, Matthias Hein, Kevin Zhao, Alexander Pan, David Duvenaud, Bo Li, Steve Omohundro, Gabriel Alfour, Max Tegmark, Kevin McGrew, Gary Marcus, Jaan Tallinn, Eric Schmidt, Yoshua Bengio","UC Berkeley, Various Universities, Independent Researchers",2025,2025-10-21
AGI metrics,Evals,,Evals / AGI metrics,https://scale.com/leaderboard/rli,Remote Labor Index,Remote Labor Index (RLI),,Scale AI,2025,2025-10-30
AGI metrics,Evals,,Evals / AGI metrics,https://kinds-of-intelligence-cfi.github.io/ADELE/,ADeLe v1.0: A battery for AI Evaluation with explanatory and predictive power,ADeLe v1.0: A battery for AI Evaluation with explanatory and predictive power,"Lexin Zhou, Lorenzo Pacchiardi, Fernando Martínez-Plumed, Katherine M. Collins, Yael Moros-Daval, Seraphina Zhang, Qinlin Zhao, Yitian Huang, Luning Sun, Jonathan E. Prunty, Zongqian Li, Pablo Sánchez-García, Kexin Jiang Chen, Pablo A. M. Casares, Jiyun Zu, John Burden, Behzad Mehrbakhsh, David Stillwell, Manuel Cebrian, Jindong Wang, Peter Henderson, Sherry Tongshuang Wu, Patrick C. Kyllonen, Lucy Cheke, Xing Xie, José Hernández-Orallo","Leverhulme Centre for the Future of Intelligence, Center for Information Technology Policy, Princeton University",2025,2025-03-11
AGI metrics,Evals,,Evals / AGI metrics,https://arxiv.org/abs/2510.04374,GDPval: Evaluating AI Model Performance on Real-World Economically Valuable Tasks,GDPval: Evaluating AI Model Performance on Real-World Economically Valuable Tasks,"Tejal Patwardhan, Rachel Dias, Elizabeth Proehl, Grace Kim, Michele Wang, Olivia Watkins, Simón Posada Fishman, Marwan Aljubeh, Phoebe Thacker, Laurance Fauconnet, Natalie S. Kim, Patrick Chao, Samuel Miserendino, Gildas Chabot, David Li, Michael Sharman, Alexandra Barr, Amelia Glaese, Jerry Tworek",OpenAI,2025,2025-10-05
Capability evals,Evals,,Evals / Capability evals,https://metr.org/blog/2025-10-14-malt-dataset-of-natural-and-prompted-behaviors/,MALT: A Dataset of Natural and Prompted Behaviors That Threaten Eval Integrity,MALT: A Dataset of Natural and Prompted Behaviors That Threaten Eval Integrity,"Neev Parikh, Hjalmar Wijk",METR,2025,2025-10-14
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2502.16797,Forecasting Rare Language Model Behaviors,Forecasting Rare Language Model Behaviors,"Erik Jones, Meg Tong, Jesse Mu, Mohammed Mahfoud, Jan Leike, Roger Grosse, Jared Kaplan, William Fithian, Ethan Perez, Mrinank Sharma","Anthropic, OpenAI, UC Berkeley",2025,2025-02-24
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2502.05209,Model Tampering Attacks Enable More Rigorous Evaluations of LLM Capabilities,Model Tampering Attacks Enable More Rigorous Evaluations of LLM Capabilities,"Zora Che, Stephen Casper, Robert Kirk, Anirudh Satheesh, Stewart Slocum, Lev E McKinney, Rohit Gandikota, Aidan Ewart, Domenic Rosati, Zichu Wu, Zikui Cai, Bilal Chughtai, Yarin Gal, Furong Huang, Dylan Hadfield-Menell",,2025,2025-02-03
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2502.02180,The Elicitation Game: Evaluating Capability Elicitation Techniques,The Elicitation Game: Evaluating Capability Elicitation Techniques,"Felix Hofstätter, Teun van der Weij, Jayden Teoh, Rada Djoneva, Henning Bartsch, Francis Rhys Ward",,2025,2025-02-04
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2508.19980,Evaluating Language Model Reasoning about Confidential Information,Evaluating Language Model Reasoning about Confidential Information,"Dylan Sam, Alexander Robey, Andy Zou, Matt Fredrikson, J. Zico Kolter",Carnegie Mellon University,2025,2025-08-27
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2504.11844,Evaluating the Goal-Directedness of Large Language Models,Evaluating the Goal-Directedness of Large Language Models,"Tom Everitt, Cristina Garbacea, Alexis Bellot, Jonathan Richens, Henry Papadatos, Siméon Campos, Rohin Shah","Google DeepMind, OpenAI, Anthropic",2025,2025-04-16
Capability evals,Evals,,Evals / Capability evals,https://alignment.anthropic.com/2024/rogue-eval/index.html,A Toy Evaluation of Inference Code Tampering,A Toy Evaluation of Inference Code Tampering,,Anthropic,2024,
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2502.07577,Automated Capability Discovery via Foundation Model Self-Exploration,Automated Capability Discovery via Foundation Model Self-Exploration,"Cong Lu, Shengran Hu, Jeff Clune",,2025,2025-02-11
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2509.25369,Generative Value Conflicts Reveal LLM Priorities,Generative Value Conflicts Reveal LLM Priorities,"Andy Liu, Kshitish Ghate, Mona Diab, Daniel Fried, Atoosa Kasirzadeh, Max Kleiman-Weiner",,2025,2025-09-29
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2505.02709,Technical Report: Evaluating Goal Drift in Language Model Agents,Technical Report: Evaluating Goal Drift in Language Model Agents,"Rauno Arike, Elizabeth Donoway, Henning Bartsch, Marius Hobbhahn",Apollo Research,2025,2025-05-05
Capability evals,Evals,,Evals / Capability evals,https://metr.org/blog/2025-07-10-early-2025-ai-experienced-os-dev-study/,Measuring the Impact of Early-2025 AI on Experienced Open-Source Developer Productivity,Measuring the Impact of Early-2025 AI on Experienced Open-Source Developer Productivity,,METR,2025,2025-07-10
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2505.19212,When Ethics and Payoffs Diverge: LLM Agents in Morally Charged Social Dilemmas,When Ethics and Payoffs Diverge: LLM Agents in Morally Charged Social Dilemmas,"Steffen Backmann, David Guzman Piedrahita, Emanuel Tewolde, Rada Mihalcea, Bernhard Schölkopf, Zhijing Jin",Max Planck Institute for Intelligent Systems,2025,2025-05-25
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2503.05731,AILuminate: Introducing v1.0 of the AI Risk and Reliability Benchmark from MLCommons,AILuminate: Introducing v1.0 of the AI Risk and Reliability Benchmark from MLCommons,"Shaona Ghosh, Heather Frase, Adina Williams, Sarah Luger, Paul Röttger, Fazl Barez, Sean McGregor, Kenneth Fricklas, Mala Kumar, Quentin Feuillade-Montixi, Kurt Bollacker, Felix Friedrich, Ryan Tsang, Bertie Vidgen, Alicia Parrish, Chris Knotz, Eleonora Presani, Jonathan Bennion, Marisa Ferrara Boston, Mike Kuniavsky, Wiebke Hutiri, James Ezick, Malek Ben Salem, Rajat Sahay, Sujata Goswami, Usman Gohar, Ben Huang, Supheakmungkol Sarin, Elie Alhajjar, Canyu Chen, Roman Eng, Kashyap Ramanandula Manjusha, Virendra Mehta, Eileen Long, Murali Emani, Natan Vidra, Benjamin Rukundo, Abolfazl Shahbazi, Kongtao Chen, Rajat Ghosh, Vithursan Thangarasa, Pierre Peigné, Abhinav Singh, Max Bartolo, Satyapriya Krishna, Mubashara Akhtar, Rafael Gold, Cody Coleman, Luis Oala, Vassil Tashev, Joseph Marvin Imperial, Amy Russ, Sasidhar Kunapuli, Nicolas Miailhe, Julien Delaunay, Bhaktipriya Radharapu, Rajat Shinde, Tuesday, Debojyoti Dutta, Declan Grabb, Ananya Gangavarapu, Saurav Sahay, Agasthya Gangavarapu, Patrick Schramowski, Stephen Singam, Tom David, Xudong Han, Priyanka Mary Mammen, Tarunima Prabhakar, Venelin Kovatchev, Rebecca Weiss, Ahmed Ahmed, Kelvin N. Manyeki, Sandeep Madireddy, Foutse Khomh, Fedor Zhdanov, Joachim Baumann, Nina Vasan, Xianjun Yang, Carlos Mougn, Jibin Rajan Varghese, Hussain Chinoy, Seshakrishna Jitendar, Manil Maskey, Claire V. Hardgrove, Tianhao Li, Aakash Gupta, Emil Joswin, Yifan Mai, Shachi H Kumar, Cigdem Patlak, Kevin Lu, Vincent Alessi, Sree Bhargavi Balija, Chenhe Gu, Robert Sullivan, James Gealy, Matt Lavrisa, James Goel, Peter Mattson, Percy Liang, Joaquin Vanschoren",MLCommons,2025,2025-04-18
Capability evals,Evals,,Evals / Capability evals,https://www.anthropic.com/research/petri-open-source-auditing,Petri: An open-source auditing tool to accelerate AI safety research,Petri: An open-source auditing tool to accelerate AI safety research,"Kai Fronsdal, Isha Gupta, Abhay Sheshadri, Jonathan Michala, Stephen McAleer, Rowan Wang, Sara Price, Samuel R. Bowman",Anthropic,2025,2025-10-06
Capability evals,Evals,,Evals / Capability evals,https://www.apolloresearch.ai/blog/research-note-our-scheming-precursor-evals-had-limited-predictive-power-for-our-in-context-scheming-evals,Research Note: Our scheming precursor evals had limited predictive power for our in-context scheming evals,Research Note: Our scheming precursor evals had limited predictive power for our in-context scheming evals,Marius Hobbhahn,Apollo Research,2025,2025-07-03
Capability evals,Evals,,Evals / Capability evals,https://lesswrong.com/posts/ZEuDH2W3XdRaTwpjD/hyperbolic-model-fits-metr-capabilities-estimate-worse-than,Hyperbolic model fits METR capabilities estimate worse than exponential model,Hyperbolic model fits METR capabilities estimate worse than exponential model,gjm,,2025,2025-08-19
Capability evals,Evals,,Evals / Capability evals,https://lesswrong.com/posts/nmaKpoHxmzjT8yXTk/new-website-analyzing-ai-companies-model-evals,New website analyzing AI companies' model evals,New website analyzing AI companies' model evals,Zach Stein-Perlman,,2025,2025-05-26
Capability evals,Evals,,Evals / Capability evals,https://lesswrong.com/posts/9tqpPP4FwSnv9AWsi/research-note-our-scheming-precursor-evals-had-limited,Research Note: Our scheming precursor evals had limited predictive power for our in-context scheming evals,Research Note: Our scheming precursor evals had limited predictive power for our in-context scheming evals,Marius Hobbhahn,Apollo Research,2025,2025-07-03
Capability evals,Evals,,Evals / Capability evals,https://lesswrong.com/posts/qhjNejRxbMGQp4wHt/how-fast-can-algorithms-advance-capabilities-or-epoch,How Fast Can Algorithms Advance Capabilities? | Epoch Gradient Update,How Fast Can Algorithms Advance Capabilities? | Epoch Gradient Update,"Henry Josephson, Spencer Guo, Teddy Foley, Jack Sanderson, Anqi Qu","UChicago XLab, Google DeepMind",2025,2025-05-16
Capability evals,Evals,,Evals / Capability evals,https://lesswrong.com/posts/CwdCYmsutwXwnYtEF/paper-safety-by-measurement-a-systematic-literature-review,Safety by Measurement: A Systematic Literature Review of AI Safety Evaluation Methods,Safety by Measurement: A Systematic Literature Review of AI Safety Evaluation Methods,"markov, Charbel-Raphaël",,2025,2025-05-19
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2502.02260,Adversarial ML Problems Are Getting Harder to Solve and to Evaluate,Adversarial ML Problems Are Getting Harder to Solve and to Evaluate,"Javier Rando, Jie Zhang, Nicholas Carlini, Florian Tramèr",,2025,2025-02-04
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2501.01558,Predicting the Performance of Black-box LLMs through Self-Queries,Predicting the Performance of Black-box LLMs through Self-Queries,"Dylan Sam, Marc Finzi, J. Zico Kolter",Carnegie Mellon University,2025,2025-01-02
Capability evals,Evals,,Evals / Capability evals,https://www.4wallai.com/amongais,Among AIs,Among AIs,,4Wall AI,2025,
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2505.05541,Safety by Measurement: A Systematic Literature Review of AI Safety Evaluation Methods,Safety by Measurement: A Systematic Literature Review of AI Safety Evaluation Methods,"Markov Grey, Charbel-Raphaël Segerie",,2025,2025-05-08
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2506.12229,Infini-gram mini: Exact n-gram Search at the Internet Scale with FM-Index,Infini-gram mini: Exact n-gram Search at the Internet Scale with FM-Index,"Hao Xu, Jiacheng Liu, Yejin Choi, Noah A. Smith, Hannaneh Hajishirzi","University of Washington, Allen Institute for AI",2025,2025-06-13
Capability evals,Evals,,Evals / Capability evals,https://lesswrong.com/posts/W3KfxjbqBAnifBQoi/we-should-try-to-automate-ai-safety-work-asap,We should try to automate AI safety work asap,We should try to automate AI safety work asap,Marius Hobbhahn,Apollo Research,2025,2025-04-26
Capability evals,Evals,,Evals / Capability evals,https://lesswrong.com/posts/CXYf7kGBecZMajrXC/validating-against-a-misalignment-detector-is-very-different,Validating against a misalignment detector is very different to training against one,Validating against a misalignment detector is very different to training against one,mattmacdermott,,2025,2025-03-04
Capability evals,Evals,,Evals / Capability evals,https://lesswrong.com/posts/NDotm7oLHfR56g4sD/why-do-misalignment-risks-increase-as-ais-get-more-capable,Why do misalignment risks increase as AIs get more capable?,Why do misalignment risks increase as AIs get more capable?,Ryan Greenblatt,Anthropic,2025,2025-04-11
Capability evals,Evals,,Evals / Capability evals,https://lesswrong.com/posts/wbJxRNxuezvsGFEWv/open-philanthropy-technical-ai-safety-rfp-usd40m-available,Open Philanthropy Technical AI Safety RFP - $40M Available Across 21 Research Areas,Open Philanthropy Technical AI Safety RFP - $40M Available Across 21 Research Areas,"jake_mendel, maxnadeau, Peter Favaloro",Open Philanthropy,2025,2025-02-06
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2502.18339,Correlating and Predicting Human Evaluations of Language Models from Natural Language Processing Benchmarks,Correlating and Predicting Human Evaluations of Language Models from Natural Language Processing Benchmarks,"Rylan Schaeffer, Punit Singh Koura, Binh Tang, Ranjan Subramanian, Aaditya K Singh, Todor Mihaylov, Prajjwal Bhargava, Lovish Madaan, Niladri S. Chatterji, Vedanuj Goswami, Sergey Edunov, Dieuwke Hupkes, Sanmi Koyejo, Sharan Narang",Meta AI Research,2025,2025-02-24
Capability evals,Evals,,Evals / Capability evals,https://lesswrong.com/posts/TxiB6hvnQqxXB5XDJ/why-future-ais-will-require-new-alignment-methods,Why Future AIs will Require New Alignment Methods,Why Future AIs will Require New Alignment Methods,Alvin Ånestrand,,2025,2025-10-10
Capability evals,Evals,,Evals / Capability evals,https://lesswrong.com/posts/LhnqegFoykcjaXCYH/100-concrete-projects-and-open-problems-in-evals,100+ concrete projects and open problems in evals,100+ concrete projects and open problems in evals,Marius Hobbhahn,Apollo Research,2025,2025-03-22
Capability evals,Evals,,Evals / Capability evals,https://lesswrong.com/posts/tQzeafo9HjCeXn7ZF/ai-companies-should-be-safety-testing-the-most-capable,AI companies should be safety-testing the most capable versions of their models,AI companies should be safety-testing the most capable versions of their models,Steven Adler,,2025,2025-03-26
Capability evals,Evals,,Evals / Capability evals,https://arxiv.org/abs/2501.03200,The FACTS Grounding Leaderboard: Benchmarking LLMs' Ability to Ground Responses to Long-Form Input,The FACTS Grounding Leaderboard: Benchmarking LLMs' Ability to Ground Responses to Long-Form Input,"Alon Jacovi, Andrew Wang, Chris Alberti, Connie Tao, Jon Lipovetz, Kate Olszewska, Lukas Haas, Michelle Liu, Nate Keating, Adam Bloniarz, Carl Saroufim, Corey Fry, Dror Marcus, Doron Kukliansky, Gaurav Singh Tomar, James Swirhun, Jinwei Xing, Lily Wang, Madhu Gurumurthy, Michael Aaron, Moran Ambar, Rachana Fellinger, Rui Wang, Zizhao Zhang, Sasha Goldshtein, Dipanjan Das",Google,2025,2025-01-06
Autonomy evals,Evals,,Evals / Autonomy evals,https://fulcrumresearch.ai/2025/10/22/introducing-orchestra-quibbler.html,Fulcrum,Introducing Quibbler and Orchestra,,Fulcrum Research,2025,2025-10-22
Autonomy evals,Evals,,Evals / Autonomy evals,https://metr.org/blog/2025-03-19-measuring-ai-ability-to-complete-long-tasks/,Measuring AI Ability to Complete Long Tasks,Measuring AI Ability to Complete Long Tasks,"Thomas Kwa, Ben West, Joel Becker, Amy Deng, Katharyn Garcia, Max Hasin, Sami Jawhar, Megan Kinniment, Nate Rush, Sydney Von Arx, Ryan Bloom, Thomas Broadley, Haoxing Du, Brian Goodrich, Nikola Jurkovic, Luke Harold Miles, Seraphina Nix, Tao Lin, Neev Parikh, David Rein, Lucas Jun Koba Sato, Hjalmar Wijk, Daniel M. Ziegler, Elizabeth Barnes, Lawrence Chan",METR,2025,2025-03-19
Autonomy evals,Evals,,Evals / Autonomy evals,https://metr.github.io/autonomy-evals-guide/gpt-5-report/,Details about METR's evaluation of OpenAI GPT-5,Details about METR's evaluation of OpenAI GPT-5,,METR,2025,2025-08-01
Autonomy evals,Evals,,Evals / Autonomy evals,https://arxiv.org/abs/2411.15114,RE-Bench: Evaluating frontier AI R&D capabilities of language model agents against human experts,RE-Bench: Evaluating frontier AI R&D capabilities of language model agents against human experts,"Hjalmar Wijk, Tao Lin, Joel Becker, Sami Jawhar, Neev Parikh, Thomas Broadley, Lawrence Chan, Michael Chen, Josh Clymer, Jai Dhyani, Elena Ericheva, Katharyn Garcia, Brian Goodrich, Nikola Jurkovic, Holden Karnofsky, Megan Kinniment, Aron Lajko, Seraphina Nix, Lucas Sato, William Saunders, Maksym Taran, Ben West, Elizabeth Barnes","Open Philanthropy, Various research institutions",2024,2024-11-22
Autonomy evals,Evals,,Evals / Autonomy evals,https://arxiv.org/abs/2506.14866,OS-Harm: A Benchmark for Measuring Safety of Computer Use Agents,OS-Harm: A Benchmark for Measuring Safety of Computer Use Agents,"Thomas Kuntz, Agatha Duzan, Hao Zhao, Francesco Croce, Zico Kolter, Nicolas Flammarion, Maksym Andriushchenko",EPFL,2025,2025-06-17
Autonomy evals,Evals,,Evals / Autonomy evals,https://t.co/XfspwlzYdl,OpenAgentSafety: A Comprehensive Framework for Evaluating Real-World AI Agent Safety,OpenAgentSafety: A Comprehensive Framework for Evaluating Real-World AI Agent Safety,"Sanidhya Vijayvargiya, Aditya Bharat Soni, Xuhui Zhou, Zora Zhiruo Wang, Nouha Dziri, Graham Neubig, Maarten Sap","Carnegie Mellon University, Allen Institute for AI",2025,2025-07-08
Autonomy evals,Evals,,Evals / Autonomy evals,https://metr.github.io/autonomy-evals-guide/openai-o3-report/,Details about METR's preliminary evaluation of OpenAI's o3 and o4-mini,Details about METR's preliminary evaluation of OpenAI's o3 and o4-mini,METR,METR,2025,2025-04-01
Autonomy evals,Evals,,Evals / Autonomy evals,https://t.co/dHN2N0tUhC,PaperBench: Evaluating AI's Ability to Replicate AI Research,PaperBench: Evaluating AI's Ability to Replicate AI Research,"Giulio Starace, Oliver Jaffe, Dane Sherburn, James Aung, Chan Jun Shern, Leon Maksin, Rachel Dias, Evan Mays, Benjamin Kinsella, Wyatt Thompson, Johannes Heidecke, Mia Glaese, Tejal Patwardhan","OpenAI, OpenAI Preparedness Team",2025,2025-04-02
Autonomy evals,Evals,,Evals / Autonomy evals,https://metr.org/blog/2025-07-14-how-does-time-horizon-vary-across-domains/,How Does Time Horizon Vary Across Domains?,How Does Time Horizon Vary Across Domains?,,METR,2025,2025-07-14
Autonomy evals,Evals,,Evals / Autonomy evals,https://arxiv.org/abs/2502.15840,Vending-Bench: A Benchmark for Long-Term Coherence of Autonomous Agents,Vending-Bench: A Benchmark for Long-Term Coherence of Autonomous Agents,"Axel Backlund, Lukas Petersson",,2025,2025-02-20
Autonomy evals,Evals,,Evals / Autonomy evals,https://arxiv.org/abs/2502.15850,Forecasting Frontier Language Model Agent Capabilities,Forecasting Frontier Language Model Agent Capabilities,"Govind Pimpale, Axel Højmark, Jérémy Scheurer, Marius Hobbhahn",,2025,2025-02-21
Autonomy evals,Evals,,Evals / Autonomy evals,https://www.anthropic.com/research/project-vend-1,Project Vend: Can Claude run a small shop? (And why does that matter?),Project Vend: Can Claude run a small shop? (And why does that matter?),,"Anthropic, Andon Labs",2025,2025-06-27
Autonomy evals,Evals,,Evals / Autonomy evals,https://arxiv.org/abs/2509.21998,GSM-Agent: Understanding Agentic Reasoning Using Controllable Environments,GSM-Agent: Understanding Agentic Reasoning Using Controllable Environments,"Hanlin Zhu, Tianyu Guo, Song Mei, Stuart Russell, Nikhil Ghosh, Alberto Bietti, Jiantao Jiao",UC Berkeley,2025,2025-09-26
WMD evals (Weapons of Mass Destruction),Evals,,Evals / WMD evals (Weapons of Mass Destruction),https://arxiv.org/abs/2504.16137,Virology Capabilities Test (VCT): A Multimodal Virology Q&A Benchmark,Virology Capabilities Test (VCT): A Multimodal Virology Q&A Benchmark,"Jasper Götting, Pedro Medeiros, Jon G Sanders, Nathaniel Li, Long Phan, Karam Elabd, Lennart Justen, Dan Hendrycks, Seth Donoughe",Multiple Research Institutions,2025,2025-04-29
WMD evals (Weapons of Mass Destruction),Evals,,Evals / WMD evals (Weapons of Mass Destruction),https://arxiv.org/abs/2505.06108,LLMs Outperform Experts on Challenging Biology Benchmarks,LLMs Outperform Experts on Challenging Biology Benchmarks,Lennart Justen,,2025,2025-05-09
WMD evals (Weapons of Mass Destruction),Evals,,Evals / WMD evals (Weapons of Mass Destruction),https://arxiv.org/abs/2507.11544,The Safety Gap Toolkit: Evaluating Hidden Dangers of Open-Source Models,The Safety Gap Toolkit: Evaluating Hidden Dangers of Open-Source Models,"Ann-Kathrin Dombrowski, Dillon Bowen, Adam Gleave, Chris Cundy",Alignment Research,2025,2025-07-08
WMD evals (Weapons of Mass Destruction),Evals,,Evals / WMD evals (Weapons of Mass Destruction),https://arxiv.org/abs/2510.27629,Best Practices for Biorisk Evaluations on Open-Weight Bio-Foundation Models,Best Practices for Biorisk Evaluations on Open-Weight Bio-Foundation Models,"Boyi Wei, Zora Che, Nathaniel Li, Udari Madhushani Sehwag, Jasper Götting, Samira Nedungadi, Julian Michael, Summer Yue, Dan Hendrycks, Peter Henderson, Zifan Wang, Seth Donoughe, Mantas Mazeika","Anthropic, Redwood Research",2025,2025-10-31
WMD evals (Weapons of Mass Destruction),Evals,,Evals / WMD evals (Weapons of Mass Destruction),https://arxiv.org/abs/2411.16736,ChemSafetyBench: Benchmarking LLM Safety on Chemistry Domain,ChemSafetyBench: Benchmarking LLM Safety on Chemistry Domain,"Haochen Zhao, Xiangru Tang, Ziran Yang, Xiao Han, Xuanzhi Feng, Yueqing Fan, Senhao Cheng, Di Jin, Yilun Zhao, Arman Cohan, Mark Gerstein",Yale University,2024,2024-11-23
WMD evals (Weapons of Mass Destruction),Evals,,Evals / WMD evals (Weapons of Mass Destruction),https://arxiv.org/abs/2412.01946,The Reality of AI and Biorisk,The Reality of AI and Biorisk,"Aidan Peppin, Anka Reuel, Stephen Casper, Elliot Jones, Andrew Strait, Usman Anwar, Anurag Agrawal, Sayash Kapoor, Sanmi Koyejo, Marie Pellat, Rishi Bommasani, Nick Frosst, Sara Hooker",,2024,2024-12-02
Situational awareness and self-awareness evals,Evals,,Evals / Situational awareness and self-awareness evals,https://arxiv.org/pdf/2504.20084,AI Awareness (literature review),AI Awareness,"Xiaojian Li, Haoyuan Shi, Rongwu Xu, Wei Xu",,2025,2025-04-25
Situational awareness and self-awareness evals,Evals,,Evals / Situational awareness and self-awareness evals,https://arxiv.org/abs/2501.11120,Tell me about yourself: LLMs are aware of their learned behaviors,Tell me about yourself: LLMs are aware of their learned behaviors,"Jan Betley, Xuchan Bao, Martín Soto, Anna Sztyber-Betley, James Chua, Owain Evans",University of Oxford,2025,2025-01-19
